Flow Duration,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Flow IAT Mean,Flow IAT Min,Fwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Labelb
61194552,2018,1448,201.8,1024,0,3399697.33333333,48,48,328,296,0.1634132398,0.1470719158,0,0,0,29200,129,32,0
4615107,123,46,24.6,46,46,923021.4,20,20,160,32,1.0833984998000001,0.2166797,0,0,0,354,357,32,0
251,77,46,25.6666666667,6,6,62.75,3,4,96,40,11952.1912350598,7968.1274900399,0,0,0,122,0,32,0
4,65,53,21.6666666667,0,0,2.0,1,1,60,0,750000.0,0.0,6,0,0,1098,-1,20,0
5660449,12,6,4.0,0,0,1886816.33333333,151,204553,72,32,0.5299932921,0.1766644307,0,0,0,8192,14600,20,0
1,0,0,0.0,0,0,1.0,1,1,64,0,2000000.0,0.0,0,0,0,4651,-1,32,0
4715338,135,46,27.0,46,46,943067.6,3,3,100,20,1.0603693733,0.2120738747,6,0,0,258,123,20,0
115911874,437,437,27.3125,796,0,3996961.17241379,45,55,520,456,0.1380359013,0.1207814136,0,0,0,29200,285,32,0
5418429,362,205,40.222222222199996,2045,0,387030.64285714296,5,49,296,200,1.6609980494,1.107332033,0,0,0,29200,118,32,0
4095572,581,357,72.625,725,0,292540.857142857,3,3,184,152,1.9533291076,1.7091629691999999,0,0,0,65535,31,20,0
3,37,37,18.5,0,0,3.0,3,3,64,0,666666.666666667,0.0,0,0,0,244,-1,32,0
20764567,1009,349,56.0555555556,2896,0,546435.973684211,1,193,584,680,0.866861322,1.011338209,0,0,1,29200,127,32,0
476,47,47,47.0,106,106,476.0,476,0,20,20,2100.8403361345,2100.8403361345,47,0,1,-1,-1,20,0
60784,48,48,48.0,252,252,60784.0,60784,0,32,20,16.4516978152,16.4516978152,48,0,1,-1,-1,32,0
30914,52,52,52.0,84,84,30914.0,30914,0,40,32,32.3478035841,32.3478035841,52,0,1,-1,-1,40,0
267052,47,47,47.0,63,63,267052.0,267052,0,32,20,3.7445890688,3.7445890688,47,0,1,-1,-1,32,0
448541,527,521,175.6666666667,1557,2,74756.8333333333,4,127,80,84,6.6883517895,8.917802386,0,0,1,29200,15544,20,0
1999892,6,6,6.0,247,247,1999892.0,1999892,0,20,20,0.5000270015,0.5000270015,6,0,1,0,60,20,0
117934759,1256,228,38.0606060606,2920,0,1637982.76388889,3,3,672,812,0.2798157242,0.33917057479999996,0,0,1,8192,1013,20,0
235774,41,41,41.0,166,166,235774.0,235774,0,32,20,4.2413497671,4.2413497671,41,0,1,-1,-1,32,0
5090107,698,517,87.25,1460,0,339340.46666666697,3,3,172,172,1.5716761946000002,1.5716761946000002,0,0,1,8192,12501,20,0
36843,0,0,0.0,6,6,9210.75,1,36843,64,60,54.2843959504,81.4265939256,0,0,1,61,0,32,0
364311,490,330,81.6666666667,485,0,28023.9230769231,1,8032,204,264,16.469445062000002,21.9592600827,0,0,1,65535,114,32,0
14,0,0,0.0,0,0,7.0,3,3,64,32,142857.14285714302,71428.57142857139,0,1,0,362,32832,32,0
9022907,930,437,62.0,2656,0,334181.740740741,1,1,324,272,1.6624353991,1.4407773459,0,0,0,65535,66,20,0
819,37,37,9.25,0,0,273.0,3,3,128,0,4884.0048840049,0.0,0,0,0,32789,-1,32,0
29904932,686,168,62.363636363599994,172,0,1869058.25,1,1,244,144,0.3678323027000001,0.2006358015,0,0,0,8192,2052,20,0
930806,851,267,85.1,1448,0,48989.7894736842,1,392,328,328,10.7433772451,10.7433772451,0,0,1,29200,254,32,0
81,0,0,0.0,0,0,40.5,3,3,64,32,24691.358024691406,12345.679012345701,0,1,0,362,32832,32,0
115854567,798,427,20.4615384615,2836,0,1565602.25675676,1,1,1256,1160,0.3366289393,0.31073440550000003,0,0,0,29200,357,32,0
202674,591,341,24.625,1508,0,3824.0377358490996,0,3,780,968,118.4167678143,148.0209597679,0,0,1,65535,349,32,0
484581,490,330,81.6666666667,485,0,40381.75,3,51072,204,232,12.3818309013,14.4454693849,0,0,1,65535,114,32,0
148418,58,58,58.0,144,144,148418.0,148418,0,32,32,6.7377272299,6.7377272299,58,0,1,-1,-1,32,0
3,37,37,18.5,0,0,3.0,3,3,64,0,666666.666666667,0.0,0,0,0,981,-1,32,0
3,37,37,18.5,0,0,3.0,3,3,64,0,666666.666666667,0.0,0,0,0,972,-1,32,0
30724,46,46,46.0,62,62,30724.0,30724,0,20,20,32.547845332600005,32.547845332600005,46,0,1,-1,-1,20,0
4,37,37,18.5,0,0,4.0,4,4,64,0,500000.0,0.0,0,0,0,972,-1,32,0
111934766,89,52,44.5,191,165,37311588.66666671,24274,111869250,84,72,0.0178675497,0.0178675497,37,0,1,-1,-1,40,0
22074013,929,677,92.9,805,0,1576715.21428571,3,3,332,168,0.4530213876,0.2265106938,0,0,0,65535,351,32,0
115449171,1600,465,37.2093023256,2896,0,1254882.29347826,1,1,1384,1608,0.37245828299999995,0.4330910267,0,0,1,29200,65,32,0
4,18,6,6.0,0,0,2.0,1,1,60,0,750000.0,0.0,6,0,0,389,-1,20,0
479746,6,6,6.0,37,37,479746.0,479746,0,20,20,2.0844363476,2.0844363476,6,0,1,0,67,20,0
10646854,1194,1176,238.8,522,0,1182983.77777778,96,96,112,124,0.46962229409999995,0.46962229409999995,0,0,1,8192,251,20,0
241827,43,43,43.0,75,75,241827.0,241827,0,20,20,4.1351875514,4.1351875514,43,0,1,-1,-1,20,0
31082,44,44,44.0,115,115,31082.0,31082,0,32,40,32.1729618429,32.1729618429,44,0,1,-1,-1,32,0
46487698,88,44,44.0,89,44,15495899.3333333,41661,46446037,52,40,0.0430221346,0.0430221346,44,0,1,-1,-1,20,0
23343,43,43,43.0,105,105,23343.0,23343,0,20,32,42.8393951077,42.8393951077,43,0,1,-1,-1,20,0
3238536,4819,1215,48.19,4344,0,12455.907692307701,1,18,3220,5160,30.878149880100004,49.713821306899995,0,0,1,29200,1331,32,0
132,6,6,6.0,6,6,44.0,35,0,20,60,7575.7575757576005,22727.2727272727,6,1,3,229,255,20,0
30520,48,48,48.0,128,128,30520.0,30520,0,32,20,32.7653997379,32.7653997379,48,0,1,-1,-1,32,0
115102517,294,294,18.375,384,0,3969052.31034483,52,76,520,456,0.1390065171,0.1216307025,0,0,0,29200,939,32,0
50131,54,54,54.0,70,70,50131.0,50131,0,20,20,19.9477369292,19.9477369292,54,0,1,-1,-1,20,0
60619,54,54,54.0,84,84,60619.0,60619,0,20,20,16.4964780019,16.4964780019,54,0,1,-1,-1,20,0
71782,44,44,44.0,261,261,71782.0,71782,0,20,20,13.9310690702,13.9310690702,44,0,1,-1,-1,20,0
1126,0,0,0.0,0,0,563.0,4,4,64,32,1776.1989342806,888.0994671403,0,1,0,357,32832,32,0
501707,4128,1448,294.8571428571,1858,0,21813.347826087,3,3,460,328,27.9047332407,19.9319523148,0,0,0,65535,143,32,0
212,94,47,47.0,115,115,70.6666666667,49,49,64,64,9433.962264151,9433.962264151,47,0,1,-1,-1,32,0
942412,510,206,39.2307692308,1418,0,44876.7619047619,1,1,424,296,13.7943914127,9.5499632857,0,0,0,29200,349,32,0
87262,434,428,144.6666666667,654,2,21815.5,54,28568,80,44,34.3792257798,22.919483853200003,0,0,0,29200,16384,20,0
7237321,129,81,64.5,163,80,2412440.33333333,30480,7206582,52,52,0.2763453493,0.2763453493,48,0,1,-1,-1,20,0
23163407,100,53,50.0,148,112,7721135.66666667,447,23162960,52,52,0.0863430842,0.0863430842,47,0,1,-1,-1,20,0
5922651,362,205,36.2,2045,0,394843.4,16,16,328,200,1.6884331019999999,1.0130598612000001,0,0,0,29200,118,32,0
172379,41,41,41.0,318,318,172379.0,172379,0,20,20,5.8011706762,5.8011706762,41,0,1,-1,-1,20,0
77497,427,427,142.3333333333,2265,0,12916.166666666699,4,17762,104,136,38.711175916500004,51.614901222,0,0,1,29200,235,32,0
106182188,130,44,43.3333333333,100,60,21236437.6,48835,49553886,96,72,0.0282533263,0.0282533263,42,0,1,-1,-1,32,0
5938713,361,204,36.1,2648,0,395914.2,3,3,328,200,1.6838665212000001,1.0103199127,0,0,0,29200,75,32,0
48601,51,51,51.0,112,112,48601.0,48601,0,32,20,20.5757083188,20.5757083188,51,0,1,-1,-1,32,0
403,12,6,6.0,0,0,403.0,403,403,40,0,4962.7791563276005,0.0,6,0,0,1025,-1,20,0
71159,53,53,53.0,97,97,71159.0,71159,0,32,32,14.0530361585,14.0530361585,53,0,1,-1,-1,32,0
55,12,6,6.0,0,0,55.0,55,55,40,0,36363.636363636404,0.0,6,0,0,256,-1,20,0
11147464,1194,1176,238.8,522,0,1238607.11111111,96,156,112,124,0.4485325093,0.4485325093,0,0,1,8192,251,20,0
31159,132,33,33.0,83,83,4451.2857142857,1,1,128,128,128.3738245772,128.3738245772,33,0,1,-1,-1,32,0
45718,12,6,6.0,6,6,11429.5,1,45718,40,60,43.7464456013,65.6196684019,6,0,1,293,0,20,0
4,43,37,21.5,0,0,4.0,4,4,40,0,500000.0,0.0,6,0,0,293,-1,20,0
4,49,37,16.3333333333,0,0,2.0,1,1,60,0,750000.0,0.0,6,0,0,293,-1,20,0
175,102,51,51.0,67,67,58.3333333333,2,2,64,64,11428.571428571398,11428.571428571398,51,0,1,-1,-1,32,0
47713,59,59,59.0,124,124,47713.0,47713,0,20,20,20.9586485863,20.9586485863,59,0,1,-1,-1,20,0
7122,12,6,6.0,0,0,7122.0,7122,7122,40,0,280.81999438360003,0.0,6,0,0,253,-1,20,0
241,140,70,70.0,198,198,80.3333333333,1,1,64,64,8298.755186721999,8298.755186721999,70,0,1,-1,-1,32,0
191531,736,485,73.6,821,0,14733.153846153798,3,3,332,136,52.2108692588,20.884347703499998,0,0,0,65535,61,32,0
4148087,448,436,112.0,1528,0,518510.875,37,19720,92,112,0.9642999291,1.2053749114,0,0,1,8192,30,20,0
5883501,376,195,47.0,2266,0,452577.0,3,3,172,132,1.3597346206,1.0198009654,0,0,0,8192,31,20,0
30473023,2252,1648,225.2,1491,0,1385137.40909091,3,68,212,296,0.32815910649999996,0.4266068384,0,0,1,8192,66,20,0
450955,999,517,71.3571428571,1448,0,20497.9545454545,0,0,460,296,31.0452262421,19.957645441300002,0,0,0,65535,972,32,0
2001825,74,37,37.0,0,0,2001825.0,2001825,2001825,64,0,0.9990883319,0.0,37,1,0,33304,-1,32,0
60588612,1194,815,85.2857142857,3106,0,2524525.5,57,8734,292,292,0.23106652449999998,0.18155226929999999,0,0,0,8192,68,20,0
5088181,698,517,87.25,1988,0,363441.5,3,3,172,152,1.5722711122,1.3757372232,0,0,0,8192,12501,20,0
6016981,348,228,43.5,85,2,501415.08333333296,17,17,180,104,1.3295704274,0.8309815170999999,0,0,0,29200,35173,20,0
430128,1766,1285,126.14285714290001,1737,0,20482.2857142857,1,1,460,264,32.5484506937,18.5991146821,0,0,0,65535,128,32,0
10094,0,0,0.0,0,0,2018.8,1,0,32,160,99.0687537151,495.3437685754,0,1,5,227,33304,32,0
163,80,40,40.0,56,56,54.3333333333,3,3,40,40,12269.9386503067,12269.9386503067,40,0,1,-1,-1,20,0
75876,86,86,21.5,7,0,12646.0,28,509,140,104,52.7175918604,39.538193895300004,0,0,0,65535,29,32,0
258,18,6,6.0,0,0,129.0,49,49,60,0,11627.9069767442,0.0,6,0,0,4700,-1,20,0
47603114,127,75,63.5,157,68,15867704.6666667,30475,47572639,52,52,0.0420140582,0.0420140582,52,0,1,-1,-1,20,0
239,0,0,0.0,0,0,239.0,239,239,64,0,8368.2008368201,0.0,0,0,0,242,-1,32,0
460070,862,516,123.14285714290001,1874,0,35390.0,11,217,232,232,15.2150759667,15.2150759667,0,0,1,29200,2058,32,0
23568,47,47,47.0,175,175,23568.0,23568,0,32,32,42.4304141208,42.4304141208,47,0,1,-1,-1,32,0
196,43,31,14.333333333299999,0,0,98.0,48,48,60,0,15306.1224489796,0.0,6,0,0,62842,-1,20,0
812,52,52,52.0,260,260,812.0,812,0,40,40,1231.5270935961,1231.5270935961,52,0,1,-1,-1,40,0
372664,51,51,51.0,67,67,372664.0,372664,0,32,20,2.6833823498,2.6833823498,51,0,1,-1,-1,32,0
30637,56,56,56.0,72,72,30637.0,30637,0,32,32,32.6402715671,32.6402715671,56,0,1,-1,-1,32,0
73159,1623,1448,270.5,270,0,8128.7777777778,47,385,204,136,82.01314944159999,54.67543296109999,0,0,0,65535,1086,32,0
115859084,5907,2768,281.2857142857,2901,0,2825831.31707317,3,3,432,564,0.18125466969999998,0.18125466969999998,0,0,1,8192,82,20,0
34,0,0,0.0,0,0,34.0,34,34,64,0,58823.5294117647,0.0,0,0,0,80,-1,32,0
10439114,1970,1655,197.0,2174,0,549427.052631579,3,225,328,328,0.9579357022,0.9579357022,0,0,1,29200,71,32,0
104,12,6,6.0,0,0,104.0,104,104,40,0,19230.769230769198,0.0,6,0,0,256,-1,20,0
5064947,698,517,87.25,1460,0,337663.133333333,3,3,172,172,1.5794834575999999,1.5794834575999999,0,0,1,8192,12501,20,0
97,0,0,0.0,0,0,97.0,97,0,32,32,10309.2783505155,10309.2783505155,0,1,1,69,33304,32,0
54554,63,63,63.0,187,187,54554.0,54554,0,20,32,18.330461561,18.330461561,63,0,1,-1,-1,20,0
2125,43,37,21.5,0,0,2125.0,2125,2125,40,0,941.1764705882001,0.0,6,0,0,65535,-1,20,0
5817736,1076,517,179.3333333333,206,2,484811.33333333296,3,172,132,144,1.0313290256,1.2032171965,0,0,1,8192,31088,20,0
214,37,37,18.5,6,6,107.0,78,214,64,20,9345.7943925234,4672.8971962617,0,0,0,118,0,32,0
89165,946,928,189.2,1317,2,12737.8571428571,25,353,124,64,56.0758145012,33.6454887007,0,0,0,65535,8190,20,0
103,0,0,0.0,0,0,103.0,103,103,64,0,19417.4757281553,0.0,0,0,0,341,-1,32,0
3,0,0,0.0,0,0,3.0,3,3,64,0,666666.666666667,0.0,0,0,0,5259,-1,32,0
71652,291,291,36.375,2337,0,5118.0,1,49,268,232,111.6507564339,97.6944118796,0,0,0,65535,54,32,0
65603,561,561,112.2,248,0,9371.8571428572,85,388,172,104,76.2160267061,45.7296160237,0,0,0,65535,941,32,0
61,12,6,6.0,6,6,30.5,4,4,40,20,32786.8852459016,16393.4426229508,6,1,0,32,32850,20,0
42118,84,42,42.0,141,141,14039.333333333301,4,47,80,64,47.4856355952,47.4856355952,42,0,1,-1,-1,40,0
243729,43,43,43.0,59,59,243729.0,243729,0,32,20,4.1029175847,4.1029175847,43,0,1,-1,-1,32,0
116055947,15679,740,356.34090909089997,1020,468,1785476.10769231,16,37198,1408,704,0.37912749100000004,0.18956374550000002,0,0,0,1324,1622,32,0
317076,903,389,56.4375,1418,0,11743.5555555556,0,0,524,392,50.4610881934,37.845816145,0,0,0,65535,357,32,0
246,12,6,6.0,0,0,246.0,246,246,40,0,8130.081300813001,0.0,6,0,0,33,-1,20,0
101797,0,0,0.0,6,6,25449.25,0,101797,64,60,19.646944409,29.4704166135,0,0,1,119,0,32,0
3,0,0,0.0,0,0,3.0,3,3,64,0,666666.666666667,0.0,0,0,0,362,-1,32,0
59211639,123,62,61.5,191,78,19737213.0,30587,59181052,40,52,0.033777142999999996,0.033777142999999996,61,0,1,-1,-1,20,0
42142237,92,49,46.0,152,111,14047412.3333333,30810,42111427,64,52,0.047458325499999995,0.047458325499999995,43,0,1,-1,-1,32,0
70988156,94,57,47.0,121,53,23662718.66666669,430,70987726,64,64,0.0281737139,0.0281737139,37,0,1,-1,-1,32,0
158214,60,30,30.0,132,132,52738.0,3,3,40,40,12.641106349600001,12.641106349600001,30,0,1,-1,-1,20,0
159,60,30,30.0,110,110,53.0,4,4,64,64,12578.6163522013,12578.6163522013,30,0,1,-1,-1,32,0
117763032,1191,519,79.4,1430,0,3680094.75,0,36,312,372,0.1273744378,0.15284932539999999,0,0,1,8192,360,20,0
4079890,135,46,27.0,46,46,815978.0,4,4,100,20,1.2255232371,0.2451046474,6,0,0,256,351,20,0
881273,210,198,52.5,1597,0,125896.142857143,30,36,92,92,4.5388886304,4.5388886304,0,0,1,8192,946,20,0
12019843,1195,1177,239.0,522,0,1335538.11111111,61,97,112,124,0.415978811,0.415978811,0,0,1,8192,251,20,0
115730554,0,0,0.0,0,0,746648.735483871,0,0,0,0,1.3479586385,0.0,0,0,0,-1,-1,0,0
372591,994,517,66.2666666667,1448,0,14330.4230769231,1,1,492,392,40.2586213838,32.206897106999996,0,0,0,65535,79,32,0
2705,0,0,0.0,0,0,1352.5,3,3,96,0,1109.0573012939,0.0,0,0,0,357,-1,32,0
60514,69,69,69.0,166,166,60514.0,60514,0,32,32,16.5251016294,16.5251016294,69,0,1,-1,-1,32,0
5,31,31,10.3333333333,0,0,2.5,1,1,96,0,600000.0,0.0,0,0,0,59,-1,32,0
178,64,32,32.0,79,79,59.3333333333,1,1,64,64,11235.9550561798,11235.9550561798,32,0,1,-1,-1,32,0
1372055,1344,701,134.4,1448,0,72213.4210526316,3,221,328,328,7.2883375666,7.2883375666,0,0,1,29200,34,32,0
3,0,0,0.0,0,0,3.0,3,3,64,0,666666.666666667,0.0,0,1,0,32832,-1,32,0
1645,12,6,6.0,0,0,1645.0,1645,1645,40,0,1215.8054711246,0.0,6,0,0,63429,-1,20,0
117251334,1487,931,27.537037036999997,4194,0,875009.9552238809,0,62,1736,2600,0.46054913119999996,0.6908236967,0,0,1,29200,125,32,0
5506796,117,45,23.4,41,41,1101359.2,3,3,160,32,0.9079689895999999,0.1815937979,0,0,0,488,126,32,0
413,12,6,6.0,0,0,413.0,413,413,40,0,4842.6150121065,0.0,6,0,0,10231,-1,20,0
31646,64,32,32.0,98,98,10548.6666666667,11,11,64,64,63.1991404917,63.1991404917,32,0,1,-1,-1,32,0
5,31,31,10.3333333333,0,0,2.5,1,1,96,0,600000.0,0.0,0,0,0,939,-1,32,0
46294,64,64,64.0,117,117,46294.0,46294,0,32,32,21.601071413099998,21.601071413099998,64,0,1,-1,-1,32,0
61330,43,43,43.0,178,178,61330.0,61330,0,32,20,16.3052339801,16.3052339801,43,0,1,-1,-1,32,0
116492317,0,0,0.0,0,0,1153389.27722772,0,0,0,0,0.8755942248,0.0,0,0,0,-1,-1,0,0
97008391,85,44,42.5,122,106,32336130.333333306,460,97007931,52,52,0.0206167732,0.0206167732,41,0,1,-1,-1,20,0
4,37,37,37.0,0,0,4.0,4,0,32,32,250000.0,250000.0,0,0,1,1018,1018,32,0
538,47,47,47.0,106,106,538.0,538,0,20,32,1858.7360594795998,1858.7360594795998,47,0,1,-1,-1,20,0
9425170,0,0,0.0,31,0,2356292.5,1,235,96,64,0.31829664609999997,0.2121977641,0,0,0,396,313,32,0
21,650,50,50.0,0,0,1.75,1,1,260,0,619047.6190476189,0.0,50,0,0,-1,-1,20,0
3,37,37,18.5,0,0,3.0,3,3,64,0,666666.666666667,0.0,0,0,0,61,-1,32,0
93945,713,469,71.3,341,0,6710.3571428571995,4,4,332,168,106.44526052479999,53.222630262399996,0,0,0,65535,972,32,0
319246,726,453,66.0,629,0,18779.1764705882,3,48,244,152,34.4561873915,21.9266647037,0,0,0,65535,10160,20,0
137,76,38,38.0,54,54,45.6666666667,3,3,64,64,14598.5401459854,14598.5401459854,38,0,1,-1,-1,32,0
30748,68,34,34.0,91,91,10249.3333333333,3,3,40,64,65.0448809679,65.0448809679,34,0,1,-1,-1,20,0
182,0,0,0.0,0,0,91.0,3,3,64,32,10989.010989011,5494.5054945055,0,1,0,362,32832,32,0
208,98,49,49.0,110,110,69.3333333333,4,48,40,40,9615.384615384599,9615.384615384599,49,0,1,-1,-1,20,0
30852,62,31,31.0,83,83,10284.0,3,3,64,64,64.82561908470001,64.82561908470001,31,0,1,-1,-1,32,0
80919,90,45,45.0,90,90,26973.0,3,3,40,64,24.7160740988,24.7160740988,45,0,1,-1,-1,20,0
71599,463,445,92.6,1216,0,11933.166666666699,63,359,124,52,69.8333775611,27.9333510245,0,0,0,65535,2048,20,0
62107,58,58,58.0,74,74,62107.0,62107,0,32,40,16.1012446262,16.1012446262,58,0,1,-1,-1,32,0
841,460,258,76.6666666667,6,6,140.1666666667,1,1,120,20,7134.3638525565,1189.0606420928,6,0,0,115,0,20,0
96379,47,47,47.0,125,125,96379.0,96379,0,32,32,10.3757042509,10.3757042509,47,0,1,-1,-1,32,0
23619,79,79,79.0,161,161,23619.0,23619,0,20,32,42.3387950379,42.3387950379,79,0,1,-1,-1,20,0
291515,827,469,63.6153846154,1839,0,14575.75,1,1,428,264,44.594617772700005,27.4428417063,0,0,0,65535,114,32,0
90,12,6,6.0,0,0,90.0,90,90,40,0,22222.2222222222,0.0,6,0,0,256,-1,20,0
273,12,6,6.0,0,0,273.0,273,273,40,0,7326.007326007299,0.0,6,0,0,144,-1,20,0
50561,56,56,56.0,97,97,50561.0,50561,0,32,20,19.7780898321,19.7780898321,56,0,1,-1,-1,32,0
173,64,32,32.0,128,128,57.6666666667,3,3,40,40,11560.693641618502,11560.693641618502,32,0,1,-1,-1,20,0
142,78,39,39.0,55,55,47.3333333333,3,3,64,64,14084.507042253501,14084.507042253501,39,0,1,-1,-1,32,0
80,0,0,0.0,0,0,80.0,80,0,32,32,12500.0,12500.0,0,1,1,8192,33304,32,0
23552,58,29,29.0,165,165,7850.666666666701,4,4,40,64,84.9184782609,84.9184782609,29,0,1,-1,-1,20,0
5235139,12,6,4.0,0,0,1745046.33333333,92,36639,72,32,0.5730506868999999,0.1910168956,0,0,0,8192,42780,20,0
97683,180,45,45.0,111,111,19536.6,1,1,80,40,40.9487833093,20.4743916546,45,0,0,-1,-1,20,0
5143755,346,202,57.6666666667,1955,0,428646.25,4,12072,132,148,1.1664630217,1.3608735253,0,0,1,8192,11,20,0
30614,44,44,44.0,72,72,30614.0,30614,0,32,32,32.6647938852,32.6647938852,44,0,1,-1,-1,32,0
175,12,6,6.0,0,0,175.0,175,175,40,0,11428.571428571398,0.0,6,0,0,253,-1,20,0
3,0,0,0.0,0,0,3.0,3,3,64,0,666666.666666667,0.0,0,0,0,742,-1,32,0
521,65,65,65.0,123,123,521.0,521,0,32,32,1919.3857965451,1919.3857965451,65,0,1,-1,-1,32,0
60518,45,45,45.0,135,135,60518.0,60518,0,32,32,16.5240093856,16.5240093856,45,0,1,-1,-1,32,0
48,0,0,0.0,0,0,48.0,48,0,32,32,20833.3333333333,20833.3333333333,0,0,1,114,33304,32,0
60395,52,52,52.0,223,223,60395.0,60395,0,32,32,16.5576620581,16.5576620581,52,0,1,-1,-1,32,0
2275185,979,517,108.77777777780001,488,0,162513.214285714,4,77,296,200,3.9557222819,2.6371481879,0,0,0,29200,65,32,0
277283,720,469,72.0,1013,0,18485.5333333333,3,48,332,200,36.06423762,21.638542572,0,0,0,65535,114,32,0
48681,84,42,42.0,147,147,16227.0,4,50,40,40,41.0837903905,41.0837903905,42,0,1,-1,-1,20,0
111949042,106,59,53.0,213,75,37316347.33333329,30724,111458277,52,64,0.0178652712,0.0178652712,47,0,1,-1,-1,20,0
51025,459,459,91.8,317,0,7289.285714285699,138,785,172,104,97.99118079370001,58.7947084762,0,0,0,65535,939,32,0
30764,50,50,50.0,66,66,30764.0,30764,0,20,20,32.5055259394,32.5055259394,50,0,1,-1,-1,20,0
101677533,97,50,48.5,253,218,33892511.0,60462,101617071,40,52,0.0196700288,0.0196700288,47,0,1,-1,-1,20,0
239,12,6,6.0,6,6,119.5,2,2,40,20,8368.2008368201,4184.1004184101,6,1,0,33,32850,20,0
30333,53,53,53.0,150,150,30333.0,30333,0,44,44,32.967395246100004,32.967395246100004,53,0,1,-1,-1,44,0
49006,312,78,78.0,156,156,9801.2,3,3,128,64,81.62265845,40.811329225,78,0,0,-1,-1,32,0
737203,71,71,71.0,105,105,737203.0,737203,0,32,32,1.3564784734,1.3564784734,71,0,1,-1,-1,32,0
30603,50,50,50.0,78,78,30603.0,30603,0,20,32,32.6765349802,32.6765349802,50,0,1,-1,-1,20,0
15828761,1393,773,139.3,1460,0,931103.5882352941,3,3,212,172,0.6317613868,0.5054091094,0,0,0,8192,10240,20,0
444645,827,469,63.6153846154,1839,0,22232.25,3,3,428,264,29.236806890900002,17.9918811636,0,0,0,65535,114,32,0
5878472,0,0,0.0,0,0,1959490.66666667,19,23780,104,40,0.5103366997,0.1701122332,0,0,0,29200,65535,32,0
48438,51,51,51.0,112,112,48438.0,48438,0,20,32,20.6449481812,20.6449481812,51,0,1,-1,-1,20,0
119795256,12595,1802,406.2903225806,1448,0,2065435.44827586,1,392,1000,904,0.258774855,0.23373212710000002,0,0,0,29200,2062,32,0
115705939,981,600,44.5909090909,2836,0,3044893.13157895,3,3,712,552,0.1901371718,0.1469241782,0,0,0,29200,179,32,0
6070509,635,517,90.7142857143,168,0,607050.9,3,3,232,136,1.1531158259999998,0.6589233292,0,0,0,29200,340,32,0
30100,68,34,34.0,125,125,10033.3333333333,3,3,64,64,66.4451827243,66.4451827243,34,0,1,-1,-1,32,0
115690336,719,339,31.2608695652,1418,0,2821715.51219512,3,3,744,616,0.19880657969999999,0.16423152230000002,0,0,0,29200,357,32,0
60632945,801,753,80.1,597,0,3368496.94444444,18,50486,212,252,0.1649268397,0.14843415570000001,0,0,0,8192,111,20,0
31230,70,35,35.0,179,179,10410.0,3,3,64,40,64.0409862312,64.0409862312,35,0,1,-1,-1,32,0
178379,406,406,81.2,671,0,25482.7142857143,71,316,172,104,28.030205349299997,16.8181232096,0,0,0,65535,230,32,0
31006,68,34,34.0,345,345,10335.3333333333,3,48,40,40,64.5036444559,64.5036444559,34,0,1,-1,-1,20,0
591571,875,357,16.8269230769,4380,0,4585.8217054264005,0,1,1064,1572,87.90153675549999,131.8523051333,0,0,1,65535,33,20,0
3,12,6,6.0,0,0,3.0,3,3,40,0,666666.666666667,0.0,6,0,0,63866,-1,20,0
89941391,1556,373,70.72727272729999,2789,0,2248534.775,1,1,716,616,0.2446037331,0.2112486786,0,0,0,65535,65,32,0
956454,12,6,6.0,0,0,956454.0,956454,956454,40,0,2.0910571758,0.0,6,1,0,32936,-1,20,0
115298909,1392,434,73.2631578947,746,0,3202747.47222222,55,106,392,504,0.1647890701,0.1561159612,0,0,0,8192,360,20,0
2,2071,2065,1035.5,0,0,2.0,2,2,40,0,1000000.0,0.0,6,0,0,256,-1,20,0
14311,18,6,6.0,0,0,7155.5,39,39,60,0,209.6289567466,0.0,6,0,0,254,-1,20,0
5865641,410,229,51.25,1600,0,488803.41666666704,46,46,172,112,1.3638748092,0.8524217558,0,0,0,8192,60,20,0
4006337,12,6,6.0,0,0,4006337.0,4006337,4006337,40,0,0.4992091279,0.0,6,1,0,32850,-1,20,0
193596,56,56,56.0,117,117,193596.0,193596,0,20,20,5.1653959793,5.1653959793,56,0,1,-1,-1,20,0
120161,47,47,47.0,143,143,120161.0,120161,0,20,20,8.3221677583,8.3221677583,47,0,1,-1,-1,20,0
30927,52,52,52.0,68,68,30927.0,30927,0,20,40,32.3342063569,32.3342063569,52,0,1,-1,-1,20,0
61163,42,42,42.0,123,123,61163.0,61163,0,32,32,16.3497539362,16.3497539362,42,0,1,-1,-1,32,0
673616,703,267,78.1111111111,1448,0,37423.1111111111,3,216,296,328,13.360727773699999,14.845253081900001,0,0,1,29200,252,32,0
118135512,3324,612,49.6119402985,2896,0,742990.6415094341,1,1,2152,2984,0.5671452967,0.7872315312,0,0,1,29200,152,32,0
4,43,31,14.333333333299999,0,0,2.0,1,1,60,0,750000.0,0.0,6,0,0,62,-1,20,0
